Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
26-Jul-13,EQ,"5,533.00","5,584.00","5,412.20","5,578.45","5,431.00","5,449.70","5,461.35","5,800.00","4,300.00",18904,"10,32,41,357.50",2497
25-Jul-13,EQ,"5,590.05","5,668.05","5,532.00","5,620.95","5,532.00","5,578.45","5,606.43","5,800.00","4,300.00",9144,"5,12,65,181.60",2809
24-Jul-13,EQ,"5,648.00","5,650.00","5,560.00","5,664.45","5,650.00","5,620.95","5,600.07","5,800.00","4,300.00",5225,"2,92,60,357.90",1319
23-Jul-13,EQ,"5,635.45","5,696.80","5,631.00","5,629.70","5,660.00","5,664.45","5,670.30","5,800.00","4,300.00",8153,"4,62,29,981.25",1206
22-Jul-13,EQ,"5,708.50","5,715.00","5,605.15","5,702.65","5,605.15","5,629.70","5,661.44","5,800.00","4,300.00",17975,"10,17,64,300.40",2050
19-Jul-13,EQ,"5,677.00","5,760.00","5,677.00","5,732.90","5,710.00","5,702.65","5,719.67","5,800.00","4,300.00",21471,"12,28,06,997.05",3243
18-Jul-13,EQ,"5,725.00","5,800.00","5,616.35","5,742.80","5,749.80","5,732.90","5,723.29","5,800.00","4,300.00",18827,"10,77,52,351.75",5213
17-Jul-13,EQ,"5,685.00","5,787.00","5,675.40","5,687.25","5,751.30","5,742.80","5,763.85","5,787.00","4,300.00",31320,"18,05,23,907.55",3587
16-Jul-13,EQ,"5,565.00","5,700.00","5,020.00","5,564.65","5,700.00","5,687.25","5,643.32","5,700.00","4,300.00",29284,"16,52,58,942.70",3849
15-Jul-13,EQ,"5,390.00","5,573.00","5,389.95","5,399.45","5,560.00","5,564.65","5,530.61","5,573.00","4,300.00",24172,"13,36,85,927.20",4080
12-Jul-13,EQ,"5,213.00","5,428.50","5,198.00","5,212.55","5,410.10","5,399.45","5,325.42","5,544.45","4,300.00",31484,"16,76,65,676.25",6867
11-Jul-13,EQ,"5,174.80","5,220.00","5,161.00","5,153.95","5,210.00","5,212.55","5,201.88","5,544.45","4,300.00",19621,"10,20,66,139.45",1857
10-Jul-13,EQ,"5,151.05","5,180.00","5,149.95","5,153.05","5,150.00","5,153.95","5,155.53","5,544.45","4,300.00",17903,"9,22,99,489.00",2490
09-Jul-13,EQ,"5,148.00","5,170.05","5,146.40","5,133.60","5,150.00","5,153.05","5,154.43","5,544.45","4,300.00",13172,"6,78,94,165.90",2277
08-Jul-13,EQ,"5,179.80","5,180.55","5,115.00","5,151.20","5,150.25","5,133.60","5,140.73","5,544.45","4,300.00",19300,"9,92,16,113.35",2425
05-Jul-13,EQ,"5,145.00","5,180.00","5,126.50","5,126.75","5,150.00","5,151.20","5,153.69","5,544.45","4,300.00",19280,"9,93,63,217.25",2851
04-Jul-13,EQ,"5,095.00","5,165.00","5,086.00","5,061.35","5,150.00","5,126.75","5,111.77","5,544.45","4,300.00",14448,"7,38,54,840.60",2116
03-Jul-13,EQ,"5,170.00","5,188.95","5,045.85","5,170.90","5,063.00","5,061.35","5,103.94","5,544.45","4,300.00",12946,"6,60,75,549.45",3163
02-Jul-13,EQ,"5,126.90","5,195.00","5,092.00","5,102.25","5,189.50","5,170.90","5,164.16","5,544.45","4,300.00",12105,"6,25,12,170.85",2781
01-Jul-13,EQ,"4,869.35","5,120.00","4,827.00","4,854.00","5,106.00","5,102.25","5,042.69","5,544.45","4,300.00",16434,"8,28,71,551.95",2270
28-Jun-13,EQ,"4,900.85","4,935.00","4,820.00","4,900.50","4,860.00","4,854.00","4,856.53","5,544.45","4,300.00",14285,"6,93,75,563.95",2947
27-Jun-13,EQ,"4,856.00","5,017.00","4,856.00","4,873.50","4,900.00","4,900.50","4,923.21","5,544.45","4,300.00",12040,"5,92,75,414.75",1511
26-Jun-13,EQ,"4,891.00","4,941.05","4,846.00","4,910.25","4,875.00","4,873.50","4,874.43","5,544.45","4,300.00",12716,"6,19,83,315.00",2897
25-Jun-13,EQ,"5,024.00","5,024.00","4,880.20","5,014.60","4,895.00","4,910.25","4,905.46","5,544.45","4,300.00",33468,"16,41,75,967.80",3033
24-Jun-13,EQ,"5,026.00","5,028.00","5,004.45","5,028.65","5,015.00","5,014.60","5,013.86","5,544.45","4,300.00",9139,"4,58,21,703.30",2286
21-Jun-13,EQ,"5,056.00","5,099.95","5,002.35","5,050.15","5,023.00","5,028.65","5,043.85","5,544.45","4,300.00",7811,"3,93,97,547.20",2017
20-Jun-13,EQ,"5,070.65","5,100.00","5,040.05","5,087.15","5,054.90","5,050.15","5,066.45","5,544.45","4,300.00",9332,"4,72,80,154.35",1449
19-Jun-13,EQ,"5,079.90","5,114.95","5,060.00","5,060.80","5,074.00","5,087.15","5,080.59","5,544.45","4,300.00",3619,"1,83,86,643.70",1159
18-Jun-13,EQ,"5,080.05","5,100.00","5,050.00","5,071.50","5,065.00","5,060.80","5,072.60","5,544.45","4,300.00",2470,"1,25,29,321.75",780
17-Jun-13,EQ,"5,130.05","5,150.00","5,053.00","5,144.80","5,067.00","5,071.50","5,098.27","5,544.45","4,300.00",19907,"10,14,91,188.60",2729
14-Jun-13,EQ,"5,114.70","5,185.55","5,105.25","5,114.65","5,149.95","5,144.80","5,148.13","5,544.45","4,300.00",13864,"7,13,73,733.45",4307
13-Jun-13,EQ,"5,106.00","5,190.00","5,100.00","5,154.65","5,129.00","5,114.65","5,153.31","5,544.45","4,300.00",15497,"7,98,60,895.80",2378
12-Jun-13,EQ,"5,145.00","5,236.00","5,090.00","5,095.20","5,151.00","5,154.65","5,162.45","5,544.45","4,300.00",35954,"18,56,10,691.45",5471
11-Jun-13,EQ,"5,161.00","5,180.00","5,085.00","5,167.05","5,091.00","5,095.20","5,115.79","5,544.45","4,300.00",13332,"6,82,03,662.35",3402
10-Jun-13,EQ,"5,299.00","5,299.00","5,150.00","5,253.05","5,163.00","5,167.05","5,201.74","5,544.45","4,300.00",13085,"6,80,64,752.00",3089
07-Jun-13,EQ,"5,280.00","5,321.00","5,232.55","5,295.50","5,252.00","5,253.05","5,277.80","5,544.45","4,300.00",6911,"3,64,74,877.15",2542
06-Jun-13,EQ,"5,300.00","5,327.90","5,250.05","5,283.95","5,309.00","5,295.50","5,303.23","5,544.45","4,300.00",16572,"8,78,85,098.65",3416
05-Jun-13,EQ,"5,300.00","5,349.70","5,250.00","5,291.10","5,256.45","5,283.95","5,284.08","5,544.45","4,300.00",9910,"5,23,65,197.30",2698
04-Jun-13,EQ,"5,233.00","5,347.00","5,233.00","5,289.25","5,305.00","5,291.10","5,292.28","5,544.45","4,300.00",7957,"4,21,10,653.90",3810
03-Jun-13,EQ,"5,225.00","5,300.00","5,225.00","5,302.25","5,288.60","5,289.25","5,276.12","5,544.45","4,300.00",11026,"5,81,74,469.55",1827
31-May-13,EQ,"5,250.05","5,324.00","5,230.10","5,232.50","5,295.05","5,302.25","5,300.61","5,544.45","4,300.00",26090,"13,82,92,845.90",6019
30-May-13,EQ,"5,245.05","5,249.90","5,198.95","5,249.75","5,224.40","5,232.50","5,224.70","5,544.45","4,300.00",5029,"2,62,75,002.30",846
29-May-13,EQ,"5,251.00","5,300.00","5,206.15","5,251.55","5,245.00","5,249.75","5,251.68","5,544.45","4,300.00",42997,"22,58,06,671.60",1764
28-May-13,EQ,"5,200.20","5,271.75","5,200.20","5,226.50","5,261.90","5,251.55","5,241.83","5,544.45","4,300.00",3537,"1,85,40,367.35",817
27-May-13,EQ,"5,239.65","5,308.90","5,195.00","5,239.65","5,215.00","5,226.50","5,238.26","5,544.45","4,300.00",11410,"5,97,68,587.45",1495
24-May-13,EQ,"5,308.00","5,308.00","5,190.00","5,271.30","5,239.95","5,239.65","5,236.56","5,544.45","4,300.00",14912,"7,80,87,583.05",3997
23-May-13,EQ,"5,290.00","5,350.00","5,200.00","5,239.80","5,280.00","5,271.30","5,278.15","5,544.45","4,300.00",58390,"30,81,91,387.70",5421
22-May-13,EQ,"5,260.00","5,325.00","5,185.00","5,245.60","5,185.00","5,239.80","5,284.64","5,544.45","4,300.00",28739,"15,18,75,164.65",6053
21-May-13,EQ,"5,110.10","5,270.00","5,108.50","5,105.10","5,245.00","5,245.60","5,228.15","5,544.45","4,300.00",48664,"25,44,22,761.05",6976
20-May-13,EQ,"4,975.05","5,130.00","4,969.75","4,975.05","5,100.00","5,105.10","5,084.29","5,544.45","4,300.00",154555,"78,58,01,821.35",8357
17-May-13,EQ,"4,949.95","4,989.90","4,912.95","4,927.15","4,980.00","4,975.05","4,966.93","5,544.45","4,300.00",37254,"18,50,38,046.20",1941
16-May-13,EQ,"4,853.25","4,974.00","4,853.25","4,939.00","4,937.90","4,927.15","4,947.12","5,544.45","4,300.00",42477,"21,01,38,882.20",4907
15-May-13,EQ,"4,851.00","4,960.00","4,851.00","4,881.05","4,939.00","4,939.00","4,933.53","5,544.45","4,300.00",12927,"6,37,75,704.60",3057
14-May-13,EQ,"4,839.95","4,899.80","4,839.95","4,848.20","4,899.80","4,881.05","4,873.08","5,544.45","4,300.00",56994,"27,77,36,071.40",2842
13-May-13,EQ,"4,900.00","4,949.00","4,762.35","4,901.65","4,848.20","4,848.20","4,868.25","5,544.45","4,300.00",28518,"13,88,32,853.20",4869
11-May-13,EQ,"4,911.25","4,916.00","4,880.05","4,899.00","4,916.00","4,901.65","4,896.42","5,544.45","4,300.00",840,"41,12,992.25",147
10-May-13,EQ,"4,900.00","4,930.90","4,882.65","4,915.55","4,900.00","4,899.00","4,911.95","5,544.45","4,300.00",25671,"12,60,94,617.10",1451
09-May-13,EQ,"4,933.00","4,935.00","4,900.00","4,929.70","4,901.00","4,915.55","4,914.39","5,544.45","4,300.00",13686,"6,72,58,281.00",2468
08-May-13,EQ,"4,885.00","4,947.85","4,884.90","4,885.10","4,920.00","4,929.70","4,924.13","5,544.45","4,300.00",11628,"5,72,57,745.35",2097
07-May-13,EQ,"4,899.00","4,919.70","4,875.00","4,895.60","4,875.00","4,885.10","4,894.78","5,544.45","4,300.00",5409,"2,64,75,862.30",1188
06-May-13,EQ,"4,899.95","4,938.75","4,890.00","4,905.00","4,896.00","4,895.60","4,902.86","5,544.45","4,300.00",2939,"1,44,09,506.95",641
03-May-13,EQ,"4,870.00","4,936.75","4,870.00","4,927.80","4,910.30","4,905.00","4,902.06","5,544.45","4,300.00",6023,"2,95,25,112.70",1772
02-May-13,EQ,"4,969.60","4,969.60","4,855.10","4,981.35","4,930.00","4,927.80","4,941.43","5,544.45","4,300.00",47424,"23,43,42,164.15",8600
30-Apr-13,EQ,"4,712.00","5,060.00","4,712.00","4,734.95","4,930.00","4,981.35","4,986.66","5,544.45","4,300.00",225762,"1,12,57,98,486.05",13551
29-Apr-13,EQ,"4,750.00","4,775.00","4,718.40","4,730.15","4,735.00","4,734.95","4,742.53","5,544.45","4,300.00",16744,"7,94,08,927.55",3210
26-Apr-13,EQ,"4,615.00","4,749.90","4,615.00","4,714.10","4,730.00","4,730.15","4,739.53","5,544.45","4,300.00",19089,"9,04,72,837.30",6171
25-Apr-13,EQ,"4,707.00","4,725.00","4,611.55","4,655.55","4,714.05","4,714.10","4,707.19","5,544.45","4,300.00",18087,"8,51,38,962.40",3806
23-Apr-13,EQ,"4,675.10","4,704.00","4,632.05","4,698.00","4,660.00","4,655.55","4,698.56","5,544.45","4,300.00",87560,"41,14,05,578.40",1516
22-Apr-13,EQ,"4,610.00","4,710.00","4,610.00","4,670.80","4,690.00","4,698.00","4,679.86","5,544.45","4,300.00",50694,"23,72,40,806.85",2526
18-Apr-13,EQ,"4,689.00","4,689.00","4,609.00","4,662.15","4,680.00","4,670.80","4,671.76","5,544.45","4,300.00",21655,"10,11,66,925.70",6894
17-Apr-13,EQ,"4,650.00","4,679.85","4,602.00","4,619.40","4,640.00","4,662.15","4,636.77","5,544.45","4,300.00",59251,"27,47,33,149.00",5184
16-Apr-13,EQ,"4,584.90","4,620.00","4,551.65","4,585.30","4,619.75","4,619.40","4,601.70","5,544.45","4,300.00",28847,"13,27,45,316.25",2602
15-Apr-13,EQ,"4,525.00","4,598.00","4,525.00","4,520.70","4,585.00","4,585.30","4,566.86","5,544.45","4,300.00",7486,"3,41,87,497.90",2206
12-Apr-13,EQ,"4,490.00","4,540.00","4,472.65","4,511.80","4,522.00","4,520.70","4,513.66","5,544.45","4,300.00",9713,"4,38,41,143.10",3674
11-Apr-13,EQ,"4,600.00","4,600.00","4,500.00","4,513.80","4,510.00","4,511.80","4,514.97","5,544.45","4,300.00",41826,"18,88,43,065.85",3391
10-Apr-13,EQ,"4,514.90","4,530.00","4,460.00","4,460.10","4,500.25","4,513.80","4,476.82","5,544.45","4,300.00",121812,"54,53,30,548.55",2651
09-Apr-13,EQ,"4,515.00","4,515.00","4,440.00","4,452.85","4,455.00","4,460.10","4,467.98","5,544.45","4,300.00",5571,"2,48,91,089.35",1842
08-Apr-13,EQ,"4,500.05","4,524.95","4,448.10","4,454.30","4,459.00","4,452.85","4,463.44","5,544.45","4,300.00",7608,"3,39,57,826.50",2304
05-Apr-13,EQ,"4,625.00","4,625.00","4,433.00","4,552.60","4,450.00","4,454.30","4,498.26","5,544.45","4,300.00",19451,"8,74,95,671.35",5172
04-Apr-13,EQ,"4,605.20","4,649.75","4,535.00","4,645.90","4,560.00","4,552.60","4,583.54","5,544.45","4,300.00",6671,"3,05,76,818.20",1711
03-Apr-13,EQ,"4,610.00","4,660.00","4,610.00","4,622.05","4,650.00","4,645.90","4,643.39","5,544.45","4,300.00",6997,"3,24,89,821.15",2039
02-Apr-13,EQ,"4,581.00","4,640.00","4,581.00","4,622.85","4,635.00","4,622.05","4,614.36","5,544.45","4,300.00",4837,"2,23,19,683.15",1713
01-Apr-13,EQ,"4,675.00","4,679.90","4,600.00","4,588.20","4,615.00","4,622.85","4,627.08","5,544.45","4,300.00",9775,"4,52,29,665.40",3251
28-Mar-13,EQ,"4,599.95","4,619.75","4,533.00","4,567.95","4,610.00","4,588.20","4,596.98","5,544.45","4,300.00",27763,"12,76,25,943.30",5286
26-Mar-13,EQ,"4,590.05","4,636.10","4,555.00","4,610.25","4,575.05","4,567.95","4,607.32","5,544.45","4,300.00",39066,"17,99,89,734.90",1710
25-Mar-13,EQ,"4,681.25","4,867.70","4,566.00","4,706.75","4,607.00","4,610.25","4,657.94","5,544.45","4,300.00",140430,"65,41,14,411.95",4474
22-Mar-13,EQ,"4,725.00","4,754.75","4,660.00","4,756.50","4,749.90","4,706.75","4,702.18","5,544.45","4,300.00",13594,"6,39,21,431.70",1992
21-Mar-13,EQ,"4,625.00","4,774.70","4,625.00","4,699.90","4,725.00","4,756.50","4,712.46","5,544.45","4,300.00",14619,"6,88,91,474.15",2804
20-Mar-13,EQ,"4,700.00","4,710.00","4,640.00","4,679.50","4,700.00","4,699.90","4,694.05","5,544.45","4,300.00",12928,"6,06,84,681.35",1874
19-Mar-13,EQ,"4,698.95","4,705.00","4,640.00","4,677.00","4,675.00","4,679.50","4,673.32","5,544.45","4,300.00",13171,"6,15,52,299.90",1871
18-Mar-13,EQ,"4,735.00","4,759.80","4,655.55","4,725.20","4,661.40","4,677.00","4,682.56","5,544.45","4,300.00",36278,"16,98,73,747.75",1228
15-Mar-13,EQ,"4,700.00","4,818.00","4,629.65","4,706.30","4,799.90","4,725.20","4,714.74","5,544.45","4,300.00",33258,"15,68,02,809.20",5782
14-Mar-13,EQ,"4,685.10","4,730.00","4,675.05","4,688.70","4,705.00","4,706.30","4,696.79","5,544.45","4,300.00",5463,"2,56,58,574.90",853
13-Mar-13,EQ,"4,687.00","4,725.00","4,669.95","4,697.95","4,670.05","4,688.70","4,696.70","5,544.45","4,300.00",7714,"3,62,30,325.45",1144
12-Mar-13,EQ,"4,705.00","4,769.00","4,675.00","4,721.65","4,704.00","4,697.95","4,708.65","5,544.45","4,300.00",4088,"1,92,48,947.25",1213
11-Mar-13,EQ,"4,751.45","4,797.90","4,710.00","4,768.65","4,735.00","4,721.65","4,741.56","5,544.45","4,300.00",10874,"5,15,59,671.35",3482
08-Mar-13,EQ,"4,728.95","4,775.00","4,712.65","4,709.50","4,765.00","4,768.65","4,752.27","5,544.45","4,300.00",20236,"9,61,66,989.50",4756
07-Mar-13,EQ,"4,713.40","4,729.90","4,700.00","4,735.75","4,705.80","4,709.50","4,709.77","5,544.45","4,300.00",5617,"2,64,54,785.40",557
06-Mar-13,EQ,"4,749.90","4,750.00","4,720.00","4,725.00","4,735.00","4,735.75","4,736.38","5,544.45","4,300.00",44725,"21,18,34,770.00",989
05-Mar-13,EQ,"4,722.60","4,750.00","4,685.00","4,738.80","4,722.00","4,725.00","4,724.87","5,544.45","4,300.00",26862,"12,69,19,459.70",1360
04-Mar-13,EQ,"4,716.15","4,764.90","4,714.00","4,696.85","4,724.95","4,738.80","4,748.85","5,544.45","4,300.00",22273,"10,57,71,245.55",3099
01-Mar-13,EQ,"4,760.00","4,779.80","4,680.05","4,761.80","4,700.00","4,696.85","4,706.30","5,544.45","4,300.00",7694,"3,62,10,251.90",2538
28-Feb-13,EQ,"4,699.85","4,789.85","4,699.80","4,670.05","4,765.00","4,761.80","4,761.04","5,544.45","4,300.00",158717,"75,56,57,510.55",7191
27-Feb-13,EQ,"4,632.60","4,699.00","4,625.15","4,617.35","4,680.00","4,670.05","4,673.09","5,544.45","4,300.00",85135,"39,78,43,268.00",5611
26-Feb-13,EQ,"4,615.40","4,665.45","4,601.10","4,654.55","4,630.00","4,617.35","4,612.92","5,544.45","4,300.00",22988,"10,60,41,716.30",4568
25-Feb-13,EQ,"4,606.40","4,689.90","4,600.00","4,629.10","4,655.00","4,654.55","4,653.96","5,544.45","4,300.00",49964,"23,25,30,318.25",3829
22-Feb-13,EQ,"4,644.65","4,747.70","4,608.00","4,593.50","4,630.00","4,629.10","4,628.44","5,544.45","4,300.00",77755,"35,98,84,565.30",5337
21-Feb-13,EQ,"4,600.00","4,645.00","4,572.65","4,604.20","4,588.00","4,593.50","4,600.79","5,544.45","4,300.00",98113,"45,13,97,300.70",3609
20-Feb-13,EQ,"4,651.80","4,651.80","4,581.00","4,598.90","4,603.00","4,604.20","4,609.10","5,544.45","4,300.00",350936,"1,61,75,00,043.80",7493
19-Feb-13,EQ,"4,589.60","4,604.90","4,571.15","4,566.90","4,600.00","4,598.90","4,594.60","5,544.45","4,300.00",4883,"2,24,35,454.70",1884
18-Feb-13,EQ,"4,605.00","4,620.80","4,557.00","4,597.45","4,579.95","4,566.90","4,574.42","5,544.45","4,300.00",14948,"6,83,78,401.20",2647
15-Feb-13,EQ,"4,582.05","4,607.00","4,565.10","4,597.70","4,605.00","4,597.45","4,590.29","5,544.45","4,269.95",7213,"3,31,09,768.25",2346
14-Feb-13,EQ,"4,620.25","4,633.90","4,570.00","4,612.70","4,610.00","4,597.70","4,604.68","5,544.45","4,269.95",33865,"15,59,37,515.40",9039
13-Feb-13,EQ,"4,608.50","4,647.70","4,599.90","4,622.65","4,620.00","4,612.70","4,617.55","5,544.45","4,269.95",13528,"6,24,66,205.20",2783
12-Feb-13,EQ,"4,656.00","4,656.65","4,580.00","4,604.55","4,636.50","4,622.65","4,620.95","5,544.45","4,269.95",23744,"10,97,19,810.70",4821
11-Feb-13,EQ,"4,657.45","4,710.00","4,570.35","4,643.40","4,620.00","4,604.55","4,662.43","5,544.45","4,269.95",25377,"11,83,18,604.00",3912
08-Feb-13,EQ,"4,717.05","4,759.20","4,632.00","4,705.05","4,640.90","4,643.40","4,687.05","5,544.45","4,206.10",9467,"4,43,72,347.75",2672
07-Feb-13,EQ,"4,743.20","4,770.00","4,701.00","4,715.60","4,707.00","4,705.05","4,722.71","5,544.45","4,206.10",3140,"1,48,29,305.45",1248
06-Feb-13,EQ,"4,761.95","4,783.00","4,706.50","4,745.50","4,718.10","4,715.60","4,735.67","5,544.45","4,206.10",3672,"1,73,89,367.15",1110
05-Feb-13,EQ,"4,789.80","4,789.80","4,701.60","4,739.65","4,750.00","4,745.50","4,763.62","5,544.45","4,206.10",23112,"11,00,96,830.45",2135
04-Feb-13,EQ,"4,747.00","4,760.00","4,655.00","4,692.65","4,752.00","4,739.65","4,725.44","5,544.45","4,206.10",8728,"4,12,43,607.50",3132
01-Feb-13,EQ,"4,670.15","4,789.90","4,634.20","4,745.55","4,720.00","4,692.65","4,689.13","5,544.45","4,170.15",23148,"10,85,43,880.20",7503
31-Jan-13,EQ,"4,651.00","4,797.10","4,621.45","4,649.20","4,753.00","4,745.55","4,698.02","5,544.45","4,170.15",35395,"16,62,86,335.60",6414
30-Jan-13,EQ,"4,635.20","4,698.00","4,602.00","4,602.45","4,675.00","4,649.20","4,642.05","5,544.45","4,170.15",15340,"7,12,09,052.70",3776
29-Jan-13,EQ,"4,690.00","4,690.00","4,562.35","4,596.85","4,635.00","4,602.45","4,597.26","5,544.45","4,170.15",24267,"11,15,61,603.55",3596
28-Jan-13,EQ,"4,698.00","4,698.00","4,570.05","4,650.10","4,590.10","4,596.85","4,603.73","5,544.45","4,170.15",26792,"12,33,43,088.35",4446
25-Jan-13,EQ,"4,550.05","4,670.00","4,524.00","4,549.30","4,646.00","4,650.10","4,615.63","5,544.45","4,075.40",15375,"7,09,65,287.45",3695
24-Jan-13,EQ,"4,550.20","4,574.00","4,510.15","4,503.10","4,569.90","4,549.30","4,541.02","5,544.45","4,075.40",14506,"6,58,72,076.15",4771
23-Jan-13,EQ,"4,779.80","4,779.80","4,475.00","4,700.75","4,500.00","4,503.10","4,578.10","5,544.45","4,075.40",49043,"22,45,23,823.25",4322
22-Jan-13,EQ,"4,776.00","4,827.65","4,681.00","4,794.85","4,690.00","4,700.75","4,757.92","5,544.45","4,075.40",12694,"6,03,96,989.70",2221
21-Jan-13,EQ,"4,852.00","4,852.00","4,782.00","4,797.00","4,797.00","4,794.85","4,795.30","5,544.45","4,075.40",13066,"6,26,55,411.00",1162
18-Jan-13,EQ,"4,831.70","4,859.90","4,786.60","4,797.55","4,800.00","4,797.00","4,833.50","5,544.45","3,940.05",13335,"6,44,54,746.25",1928
17-Jan-13,EQ,"4,878.90","4,878.90","4,791.00","4,839.20","4,808.00","4,797.55","4,821.32","5,544.45","3,940.05",7807,"3,76,40,042.10",1899
16-Jan-13,EQ,"4,856.95","4,872.75","4,826.00","4,857.30","4,850.00","4,839.20","4,850.75","5,544.45","3,940.05",4513,"2,18,91,437.10",1291
15-Jan-13,EQ,"4,880.15","4,899.20","4,821.45","4,894.95","4,825.00","4,857.30","4,858.47","5,544.45","3,940.05",14141,"6,87,03,633.50",845
14-Jan-13,EQ,"4,979.95","4,980.00","4,876.30","4,839.60","4,895.00","4,894.95","4,897.89","5,544.45","3,940.05",17080,"8,36,56,046.10",1799
11-Jan-13,EQ,"4,894.60","4,895.95","4,819.95","4,857.95","4,845.00","4,839.60","4,840.90","5,544.45","3,925.00",11815,"5,71,95,244.90",1424
10-Jan-13,EQ,"4,948.00","4,975.95","4,840.00","4,947.70","4,852.00","4,857.95","4,905.85","5,544.45","3,925.00",22108,"10,84,58,482.40",4234
09-Jan-13,EQ,"4,881.35","4,964.90","4,880.00","4,894.95","4,948.00","4,947.70","4,948.02","5,544.45","3,925.00",31909,"15,78,86,463.55",2717
08-Jan-13,EQ,"4,875.00","4,918.95","4,867.65","4,874.15","4,883.05","4,894.95","4,902.89","5,544.45","3,925.00",117547,"57,63,19,909.80",2911
07-Jan-13,EQ,"4,949.85","4,949.85","4,852.35","4,875.85","4,875.05","4,874.15","4,888.20","5,544.45","3,925.00",30739,"15,02,58,464.25",3577
04-Jan-13,EQ,"4,905.30","4,935.00","4,862.60","4,899.20","4,875.00","4,875.85","4,892.43","5,544.45","3,925.00",12996,"6,35,82,044.80",1428
03-Jan-13,EQ,"4,975.05","4,979.80","4,866.00","4,974.30","4,891.70","4,899.20","4,920.96","5,544.45","3,925.00",21674,"10,66,56,834.60",3134
02-Jan-13,EQ,"4,988.95","5,050.00","4,932.00","4,951.60","4,936.15","4,974.30","4,978.81","5,544.45","3,925.00",45666,"22,73,62,238.65",4065
01-Jan-13,EQ,"5,001.00","5,001.00","4,925.00","4,992.30","4,965.00","4,951.60","4,978.48","5,544.45","3,925.00",4220,"2,10,09,170.50",1044
31-Dec-12,EQ,"4,997.65","5,015.95","4,936.00","4,965.05","4,987.00","4,992.30","4,993.86","5,544.45","3,925.00",11764,"5,87,47,778.85",3004
28-Dec-12,EQ,"4,989.00","4,990.95","4,932.10","4,949.95","4,964.00","4,965.05","4,969.62","5,544.45","3,925.00",13262,"6,59,07,042.05",4038
27-Dec-12,EQ,"4,830.00","5,024.20","4,830.00","4,841.80","4,990.00","4,949.95","4,918.04","5,544.45","3,925.00",38715,"19,04,01,974.20",3801
26-Dec-12,EQ,"4,818.60","4,870.00","4,799.65","4,828.50","4,848.00","4,841.80","4,840.16","5,544.45","3,925.00",42611,"20,62,44,125.15",2911
24-Dec-12,EQ,"4,905.05","4,905.05","4,806.20","4,900.50","4,827.00","4,828.50","4,838.09","5,544.45","3,925.00",4266,"2,06,39,273.10",1146
21-Dec-12,EQ,"4,887.00","4,965.00","4,877.10","4,886.15","4,900.00","4,900.50","4,903.39","5,544.45","3,925.00",37648,"18,46,02,947.45",2809
20-Dec-12,EQ,"4,929.00","4,945.00","4,872.00","4,912.65","4,889.90","4,886.15","4,892.79","5,544.45","3,925.00",12695,"6,21,14,006.30",2628
19-Dec-12,EQ,"4,776.40","4,945.00","4,772.00","4,796.15","4,940.00","4,912.65","4,877.50","5,544.45","3,925.00",43974,"21,44,83,193.80",5536
18-Dec-12,EQ,"4,770.45","4,850.00","4,770.20","4,789.10","4,799.00","4,796.15","4,800.85","5,544.45","3,925.00",63282,"30,38,07,462.65",3121
17-Dec-12,EQ,"4,830.00","4,830.00","4,772.30","4,796.55","4,790.00","4,789.10","4,810.99","5,544.45","3,925.00",14830,"7,13,46,985.10",2216
14-Dec-12,EQ,"4,717.30","4,892.00","4,717.30","4,841.85","4,782.70","4,796.55","4,804.16","5,544.45","3,925.00",7409,"3,55,94,044.50",1631
13-Dec-12,EQ,"4,839.90","4,851.00","4,790.00","4,818.20","4,835.00","4,841.85","4,832.05","5,544.45","3,925.00",8540,"4,12,65,690.20",2006
12-Dec-12,EQ,"4,899.00","4,899.00","4,755.00","4,827.60","4,817.00","4,818.20","4,817.43","5,544.45","3,925.00",5263,"2,53,54,145.70",1250
11-Dec-12,EQ,"4,800.10","4,860.00","4,650.00","4,806.60","4,848.95","4,827.60","4,801.57","5,544.45","3,925.00",14396,"6,91,23,381.55",2184
10-Dec-12,EQ,"4,875.80","4,875.80","4,776.00","4,827.50","4,810.00","4,806.60","4,805.33","5,544.45","3,925.00",13085,"6,28,77,703.40",3269
07-Dec-12,EQ,"4,840.00","4,840.00","4,800.00","4,813.40","4,825.00","4,827.50","4,825.28","5,544.45","3,925.00",31715,"15,30,33,662.10",2851
06-Dec-12,EQ,"4,838.00","4,864.00","4,782.20","4,815.45","4,810.00","4,813.40","4,819.79","5,544.45","3,925.00",6236,"3,00,56,214.25",1698
05-Dec-12,EQ,"4,794.00","4,840.00","4,794.00","4,781.10","4,810.00","4,815.45","4,810.79","5,544.45","3,925.00",7535,"3,62,49,294.85",1821
04-Dec-12,EQ,"4,738.00","4,790.00","4,707.05","4,687.85","4,777.00","4,781.10","4,771.49","5,544.45","3,925.00",14084,"6,72,01,663.95",5859
03-Dec-12,EQ,"4,849.90","4,849.90","4,655.65","4,767.40","4,700.00","4,687.85","4,718.81","5,544.45","3,925.00",17270,"8,14,93,867.70",5432
30-Nov-12,EQ,"4,774.90","4,900.00","4,630.00","4,747.65","4,800.00","4,767.40","4,739.82","5,544.45","3,925.00",46425,"22,00,46,121.95",6345
